PENGE-RECREATION-GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ352703,Long,-0.057183,Lat,51.415604,Elevation,122,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,2.25,4.65,1.26,2.04,1.21,0.89,1.88,1.28,1.77,3.47,2.04,4.85,2.49,1.77,4.66,4.15,2.74,0.81,0.87,2.29,4.26,3.18,1.51,2.64,3.84,7.31,2.49,2.1,1.06,3.56,0.21,3.48,1.29,1.74,2.33,5.19,5.09,3.44,1.11,3.88,0.58,0.59,2.7,1.83,3.01,4.08
December,,,,,,4.5,2.48,1.14,2.02,3.24,1.58,0.99,3.13,1.97,2.86,2.53,0.45,3.91,2.35,5.27,1.64,0.63,0.45,0.44,4.91,2.87,2.19,3.83,2.4,0.93,1.18,1.6,2.36,1.58,1.81,2.75,2.38,2.46,2.71,1.43,1.57,2.18,1.88,0.58,1.51,2,2.65,1.83,2.77,3.53,2.58
Total,,,,,,30.31,30.48,29.14,28.75,23.13,21,11.17,24.29,26.55,30.59,25.95,27.31,34.13,28.64,22.6,29,27.18,23.55,18.12,22.31,27.86,25.26,28.45,19.06,29.95,26.26,24.52,23.49,20.5,20.23,18.74,,21.59,25.31,19.24,26.5,33.39,27.11,21.82,25,22.18,24.44,22.79,33.24,19.51,31.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915 Gauge moved to Rec Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Jun-Jul -999 (value=5.05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 - Sep-Dec+Total mistranscribed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Apr-Jun estimated (Gauge stolen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
