MEGGAT HEAD EDINBURGH W.W. NO 1 (TALLA MOSS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT152199,Long,-3.342784,Lat,55.46556,Elevation,1496,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,2.58,4.96,6.28,11.58,5.98,3.18,5.38,4.1,2.5,6.5,4.4,4.4,4.45,2.9,3.05,6.6,3.7,6.2,6.1,3.25,8.5,6.8,6.23,4.9,4.42,3.05,3.7,5.95,3.32,2.6,7.94,4.91,7.45,7.9,4.1,12.75,2.55,3.35,2.4,6.1,5.3,1.38,14.38,10.38,7.87,6.88,1.73,2.71,9.1,0.98,12.83,8.7,4.93,7.67,6.27,15.29,5.26,8.52,15.3,4,2.4,3.8,1.4,13.2,12.8
December,,,,,,,8.73,12.96,5.3,2.86,11.42,3.38,8.55,5.4,5.13,2.67,1.7,4.97,3.7,7.1,6.15,9.5,10.5,4.1,11,11.2,5.7,2,5.53,10.57,5.83,7.2,5.9,4.9,11.45,4.11,1.74,2.3,4.95,11.1,4.7,4.33,12.5,1.1,12.65,4.8,10.23,3.73,6.9,2.8,5.8,3.57,11.5,3.7,7.82,5.2,6.08,3.32,11.89,10.93,3.95,12.97,6.2,5.54,6.53,7,10,8,6.8,11,6.6
Total,,,,,,,58.91,74.91,52.84,57.63,63.61,40.19,45.49,82.95,55.38,48.59,45.07,50.89,45.39,61.85,54.82,46.54,56.9,51.6,62.38,52.44,64.45,46.8,58.36,45.26,62.36,51.66,44.21,68.81,51.9,50.13,54.68,61.24,70.01,47.88,57.82,55.9,64.17,38.45,72.98,42.08,55.46,38.91,81.58,63.15,55.41,48.66,63.85,69.96,58.98,60.4,62.63,64.81,86.42,71.19,81.7,90.82,60.05,61.44,81.09,46.4,57.78,64.2,59,63.7,74.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_23_pt1-page-073.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-097.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-171.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-119.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-005.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_28_pt1-page-136.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_25_pt1-page-201.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
