CHAGFORD-THORNWORTHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX671850,Long,-3.8812,Lat,50.6499,Elevation,1150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,10.64,6.04,6.54,7.23,5.24,5.44,4.4,5.29,5.74,4.55,6.95,6.07,13.94,21.1,12.85,15.66,5.43,2.12,3.35,9.4,9.86,2.72,13.63,20.08,15.66,5.75,1.78,6.09,15.59,1.51,17.05,6.92,3.87,8.6,14.84,11.88,6.47,4.94,13.56,8.03,3.64,3.79,,,13.16
December,,,,,,,7.75,2.29,14.01,14.1,8.84,5.89,10.46,6.14,8.89,8.63,0.53,8.37,9.37,20.45,7.75,4.79,5.19,3.01,21.32,9.24,13.06,6.26,8.58,4.64,6.78,7.5,12.69,5.49,7.59,10.58,9.28,8.03,15.25,5.46,6.97,7.7,6.92,1.78,7.56,10.59,11.04,6.87,,,9.09
Total,,,,,,,76.98,68.6,75.79,70.68,70.17,39.29,68.66,59.93,62.15,55.07,32.19,,79.31,77.72,79.16,68.45,74.29,52.83,67.58,69.88,73.98,71.51,73.74,82.01,64.78,59.06,63.58,71.59,68.41,66.17,90.38,70.59,75.52,59.36,84.24,73.44,64.28,47.01,76.26,60.99,62.38,69.66,,,92.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very open moorland exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926 low - not printed - gauge leaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Jan and Feb est - then new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Feb 1936 gauge broken. New gauge sent March 1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 VALUES EXACTLY THE SAME AS FOR 1958 SO BOTH DELETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
