CHICHESTER-WEST-STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU858049,Long,-0.782891,Lat,50.83728,Elevation,45,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
December,,2.19,4.05,3.44,4.94,4.37,0.3,4.17,3.69,6.58,3.18,0.73,0.95,0.64,9.14,4.24,2.35,4.67,3.15,1.82,2.26,2.02,3.47,2.52,2.14,4.1,3.25,2.57,3.43,2.28,2.37,3.29,3.01,0.82,2.81,4.2,5.43,2.16,3.83,7.25,
Total,,17.45,31.06,33.1,37.43,37.58,28.24,37.08,32.15,31.01,29.79,25.32,28.9,21.77,29.39,35.51,30.48,35.03,26.56,33.13,31.6,26.78,28.04,26.22,25.06,25.75,34.08,26.51,28.61,26,30.38,41.73,29.03,23.81,36.25,27.39,27.06,28.18,36.16,27.72,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Aug dash=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Mar IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
