EASTBOURNE-MAYFIELD-PLACE (GLENTHORNE/WOODSIDE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TV605996,Long,0.27591,Lat,50.77396,Elevation,86,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
November,,,,,,,1.82,2.02,3.19,4.87,3.81,0.66,2.52,2.41,1.85,5.26,6.94,3.1,1.51,1.19,6.49,7.05,2.28,4.43,4.01,3.8,5.56,,2.62,6.12,1.77,2.11,2.12,2.62,3.07,3.25,7.21,3.51,4.85,8.22,7.68,5.37,1.41,1.41,4.3,7.68,5.19,1.35,4.63,7.38,7.83,4.18,1.36,1.84,5.04,0.64,4.3,,,,
December,,,,,,,5.02,3.07,3.19,2.61,4.55,4.8,1.98,2.05,3.17,1.27,2.51,3.32,3.37,5.11,3.03,7.31,4.34,2.11,8,8.08,4.34,,2.44,5.29,3.87,2.08,3.36,3.73,4.92,5.75,0.81,5.03,3.24,8.34,3.66,0.99,0.43,1.45,9.16,4.22,2.48,4.58,3.95,2.02,1.87,1.72,3.2,1.27,1.69,4.07,2.88,,,,
Total,,,,,,,31.83,30.54,23.07,28.14,33.3,20.16,24.02,33.42,26.53,29.38,33.32,26.06,25.98,35.28,35.57,36.96,37.91,32.21,32.67,36.84,36.66,,33.26,32.54,28.06,15.94,29.33,38.23,37.2,38.42,34.79,41.12,36.48,32.95,36.64,28.87,27.62,23.49,31.62,41.94,32.96,37.93,29.26,38.76,,29.88,24.88,21.04,25.31,21.5,33.93,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House name appears to have changed in 1918 but no move associated with it is indicated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
