WATFORD COURT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP602690,Long,-1.118307,Lat,52.315814,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
November,,,,,3.32,3.84,1.17,1.38,2.07,1.55,2.5,1.02,2.67,2.76,1.41,3.26,3.59,2.15,1.03,0.55,3.61,2.01,1.86,2.96,2.16,2.7,2.95,1.09,2.27,1.68,1.55,2.1,1.45,2.31,2.23,2,4.6,3.08,2.98,6.02,2.78,2.69,3.06,1.52,1.83,5.15,2.67,1.69,2.66,3.98,7.79,2.98,2.42,1.78,3.69,0.21,,,,,
December,,,,,1.98,1.63,3.58,2.58,2.52,1.71,4.48,3.85,1.15,1.1,1.66,0.9,2.22,3.18,1.78,3.69,5.21,4.78,3.29,1.13,5.53,4.38,2.33,0.76,3.25,4.12,2.62,1.82,3.36,2.72,2.48,2.5,0.65,2.74,2.14,5.16,2.63,0.45,0.74,0.32,4.37,3.29,2.54,1.03,3.13,1.29,1.43,1.39,2.15,0.97,1.51,2.77,,,,,
Total,,,,,25.83,22.28,25.13,29.46,22.33,21.56,30.18,22.64,24.28,36.58,22.08,21.71,28.2,27.07,22.37,27.5,25.2,21.17,34.28,24.39,25.52,27.54,28.18,22.5,24.81,29.34,30.54,16.88,29.22,30.17,29.32,27.54,,33.03,27.61,23.62,31.83,29,31.52,20.97,20.32,30.14,28.79,28.69,23.71,36.2,,26.79,22.61,23.2,27.25,23.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_06_pt1-page-222.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_08_pt1-page-050.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_08_pt1-page-059.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_07_pt1-page-282.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_07_pt1-page-275.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_08_pt1-page-195.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_07_pt1-page-283.csv data for 1924 and 1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan estimated, removed along with annual total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1925 July - dash on record assumed to equal no rain, total correct if so.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
