"SOUTHPORT HESKETH PARK: 5"" gauge, 1' above ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD350183,Long,-2.985013,Lat,53.657134,Elevation,37,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
November,6.94,3.87,2.56,1.25,3.26,2.49,1.59,4.75,3.02,2.08,3.13,4.25,1.99,3.09,2.05,4.76,2.46,2.7,2.75,1.67,4.8,3.16,2.53,3.78,3.39,2.16,2.58,3.32,1.93,2.16,1.36,2.61,2.53,4.8,1.5,3.02,5.88,4.21,5.69,6.23,4.85,,,1.68,,3.7,4.84,,,,
December,0.55,5.2,2.23,3.65,2.86,2.62,4.4,2.97,2.49,2.68,3.5,3.86,2.91,3.02,2.4,0.59,2.98,3.41,2.48,5.98,2.75,4.96,2.71,1.85,5.26,6.33,2.53,1.61,6.74,4.37,2.53,3.84,4.1,4.89,4.31,2.26,1.13,1.2,2.92,5.63,4.08,,,0.78,,3.21,3.57,,,,
Total,,34.86,34.35,28.58,31.24,26.98,30.82,32.08,28.79,28.32,33.72,26.71,25.56,39.62,26.28,26.19,32.82,32.53,32.23,35.59,34.92,30.18,36.89,28.59,32.14,31.95,31.33,33.63,40.01,30.72,33.96,28.61,34.82,38.41,36.45,32.28,34.7,35.87,41.37,31.94,39.57,38.58,33.36,23.73,,34.41,34.24,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 total arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_15_pt1-page-087.csv 1890s-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_19_pt1-page-137.csv 1900s-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_18_pt1-page-182.csv 1910s-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_20_pt1-page-184.csv 1920s-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_17_pt1-page-295.csv 1930s-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
