WESTBURY-ON-SEVERN-CHAXHILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO740145,Long,-2.378683,Lat,51.828506,Elevation,120,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
November,2.38,2.67,2.73,1.46,4.58,4.81,0.85,1.34,1.81,2.8,2.22,0.94,2.01,1.38,1.38,3.3,2.94,2.23,1.04,1.73,4.13,3.92,1.98,3.75,3.77,2.42,2.24,0.82,2.22,1.58,0.69,1.68,1.35,1.78,2.69,1.4,6,1.92,3.46,10.24,3.89,4.85,1.87,0.71,1.76,5.47,2.83,1.34,3.28,4.66,6.11
December,1.27,3.78,0.7,3.05,2.69,2.02,3.18,4.23,3.03,2.25,6.28,4.3,2.2,2,3.02,0.74,1.64,4.73,2.55,4.28,5.06,7.23,4.04,1.28,6.48,6.16,2.4,0.71,2.55,3.77,2.74,1.54,4.22,2.5,4.63,2.62,0.56,3,2.43,7.6,3.89,1.72,1.5,0.29,6.63,3.51,3.85,1.92,3.4,1.78,1.32
Total,22.55,36.39,21.94,21.98,34.61,26.04,21.52,31.57,20.09,28.18,30.63,22.4,24.27,39.5,26.71,24.86,28.95,31.04,24.36,28.52,36.91,26.74,44.51,30.73,34.94,34.11,29.6,27.76,28.1,30.53,30.29,17.78,29.93,28.65,41.14,28.39,27.85,36.71,33.01,31.76,33.44,32.21,33.71,22.82,25.2,32.95,32.42,30.16,24.67,34.46,28.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Jan IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note: At some point (undefined) in the late 1920s, the gauge moved approx 240m S to Ninnage Lodge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
