MEASAND BECK (KEASGILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY461151,Long,-2.834357,Lat,54.528299,Elevation,1800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,,,3.36,5.94,2.77,3.5,6.08,5.07,2.45,10.67,4.51,11.62,11.53,7.03,14.81,6.72,3.15,2.15,8.37,9.56,1.95,15.6,14.4,11.36,7.92,2.11,4.68,14.25,0.66,17.9,12.8,5.91,13.8,7.5,18,5.3,15.6,19.5,5.9,3.5,3.85,1.45,14.9,20
December,,,,,,,,,8.9,10.15,7.26,11.07,12.12,8.24,11.99,5.53,0.95,2.55,3.06,10.28,6.38,4.27,15.8,0.79,19.8,4.92,12.67,4.85,9.46,4.9,6.56,5.58,17.21,5.52,7.16,6.05,9.1,4.14,13.6,11.58,3.5,18,6.3,6.45,11.9,13.15,13.1,11,8.35,18.15,12.65
Total,,,,,,,,,,43.95,75.64,51.12,66.2,79.71,67.49,55.14,59.91,62.33,77.56,56.64,68.63,58.85,95.17,69.91,98.68,83.37,87.37,66.83,108.58,88.45,71.32,59.63,90.31,93.9,,68.94,94.44,,101,,,,77.28,84.16,,67.55,74.43,95.01,82.69,92.16,105.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 June transcription error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lots of estimations - assumed snow/frozen but not recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 Jan 13.0;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb 2.4; Mar 8.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Sept 1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Sept 15.26; Oct 7.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Feb 9.8; Mar 5.0; Apr 7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Feb 7.5; Mar 6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
