OKEHAMPTON-UPLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX587943,Long,-4.0021,Lat,50.7318,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,,,5.9,4.08,3.71,2.98,5.32,5.23,4.66,11.01,4.84,8.08,14.91,8.47,9.88,4.44,1.7,2.54,8.67,7.3,3.03,9.82,14.27,13.79,4.63,1.64,4.23,10.84,1.06,11.21,4.16,3.24,6.62,11,9.35,6.06,3.19,,,,,,,
December,,,,,,,,,,10.12,5.5,4.74,8.97,5.98,8.49,7.21,0.94,4.78,6.5,14.67,5.75,3.11,4.1,2.71,15.87,7.01,7.82,3.74,7.03,4.09,5.21,4.58,8.51,4.03,4.92,8.79,6.87,6.14,10.8,3.78,5.06,6.12,4.84,1.8,,,,,,,
Total,,,,,,,,,,,58.92,33.5,55.68,61.38,64.47,59.37,47.27,62.38,56.21,59.85,60.03,54.21,56.88,41.86,56.64,61.14,58.31,57.85,55.3,61.54,57.11,46.59,49.1,56.02,53.18,52.81,,49.91,52.78,43.05,,63.48,57.6,37.25,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note says gauge 44 yrs old, so fits that it moved from Oaklands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House found on 1965 OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Gauge leaking probably from March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 New gauge installed 26th July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb estimated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 May June estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 July estimated? - no reason given why value is bracketed – total not bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Monthly readings only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
