WEYMOUTH WESTHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY676791,Long,-2.459265,Lat,50.610707,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,1.42,3.73,3.11,3.46,7.21,1.32,2.52,3.5,3.76,1.3,7.82,5.38,0.83,1.04,3.34,3.89,3.4,0.38,4.03,1.18,1.96,4.24,3.6,2.96,1.12,0.68,3.8,4.26,1.7,3.2,4.71,2.34,4.29,1.4,2.29,2.96,1.35,2.35,2.22,1.57,3.91,2.95,10.08,2.84,2.99,7.54,5.54,4.53,2.12,0.68,2.14,7.15,3.27,2.59,5.21,6.07,8.43,1.75,1.77,2.31,6.13,2.14,5.84,1.97,2.5,4.35,6.14,8.19,4.06,1.63,5.49,2.78,0.79,2.53,3.63,4.31,5.73
December,,,,,3.57,1.8,5.5,2.42,2.08,2.21,1.32,4.06,2.43,2.33,2.21,3.99,5.24,4.48,3.38,3.28,4.69,3.96,1.65,2.6,3,0.59,1.94,3.91,3.09,4.2,5.62,7.01,4.54,1.85,7.21,8.46,6.08,1.03,2.59,4.75,3.4,1.55,4.54,3.53,4.92,3.52,0.5,4.19,3.68,6.4,4.46,1.14,1.22,1.02,9.22,4.6,3.11,3.81,3.12,2.1,2.65,2.37,4.26,,2.32,4.07,4.13,3.31,4.77,2.62,3.62,2.76,2.95,0.57,3.23,5.47,4.77,2.26,4.64,7.57,4.04
Total,,,,,24.93,28.47,32.54,21.57,28.97,23.97,22.43,35.68,24.4,22.73,36.51,27.38,21.81,29.21,21.7,24.9,27.1,24.02,24.28,33.07,28.3,21.61,28.31,27.44,24.57,27.68,30.65,24.8,37.87,26.06,36.07,35.31,34.02,23.96,26.5,32.41,29.65,15.89,31.11,28.81,38.83,34.56,29.12,33.37,34.61,29.69,30.72,27.13,25.85,20.69,26.86,35.67,27.56,39.56,24.23,35.04,34.99,30.37,27.15,,25.18,27.16,38.29,30.51,30.84,27.5,35.62,40.3,29.47,22.66,32.32,34.51,27.61,31.85,32.61,30.52,47.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882-1883 deleted as 1882 column appears to be sum of 1881-1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved from GRef SY683785 (The Nothe) on 31 Mar 1905 to Westham. Considered a continuation of record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1915 Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1955 May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
