RAVENSCRAIG EDINBURGH W.W. NO 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT142140,Long,-3.356776,Lat,55.412386,Elevation,2258,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,2.24,7.4,8.5,12.72,5.83,4.38,7.2,3.82,2.71,5.98,4.04,6.21,5.7,3.62,2.74,8.49,4.99,8.25,10.8,3.24,11.01,10.4,7,5.75,6.91,4.1,4.45,6.15,7.05,3.1,10.1,6.2,12.74,14.04,8.3,16.1,8.15,3.3,4.24,8.2,6.35,2.33,18.14,14.12,9.5,10.6,3.61,4.34,8.05,1.25,14.98,13,7.79,10.47,9.6,19.83,7.4,15.02,13.52,4.4,3.8,5.7,2.9,18.5,13.1
December,,,,,,,8.15,12.89,11.75,2.66,16.14,5.18,8.04,5.17,6.7,5.69,2.99,8,3.96,7.87,6.23,11.11,15.89,5.73,13.16,11.3,7.1,4,11.2,10.89,8.52,10.9,8.2,7.4,18.54,5.3,4,2.75,6,12.4,8.31,8.5,15.9,1.9,14,5.2,15.95,4.2,8.12,3,7.5,6.68,13.7,3.15,9,7,5.15,5.23,17.38,17.82,4.1,19.33,9.6,9.53,12.04,10.53,13.9,11.2,6.9,12.8,5.8
Total,,,,,,,57.89,76.97,70.85,68.07,75.61,58.18,54.59,84.58,67.37,57.1,61.95,77.15,66.48,70.75,67.98,65.74,73.97,70.22,86.79,60.45,95.9,76.66,90.05,59.93,87.76,80.89,77.35,86.85,92.05,63.17,87.65,74.12,102.15,74.87,94.53,88.71,97.05,58.02,100.97,85.55,82.91,65.38,116.42,82.12,68.96,74.32,83.61,83.98,66.4,77.93,84.6,82.38,119.78,101.05,112.53,116.69,78.92,87.87,117.85,66.43,80.07,93.2,73.2,84.1,89.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_23_pt1-page-079.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-105.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-181.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-127.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-011.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_28_pt1-page-144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1951-1960_25_pt1-page-210.csv CORRECTION 1956 June value is 5.8 (JacsHu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
