WALSDEN WARLAND DRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD971217,Long,-2.045393,Lat,53.691738,Elevation,1250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,2.18,2.8,2.8,4.02,4.42,3.29,2.66,1.2,5.67,4.98,2.25,4.75,5.53,-999,3.05,2.21,1.77,2.22,2.42,2.55,2.91,,2.91,2.63,7.16,7.29,9.37,9.24,7.1,9.71,3.7,3.01,2.53,6.89,7.93,2.94,8.21,8.79,11.01,4.33,1.71,4.23,9.77,0.77,10.04,7.93,2.74,8.13,6.48,10.19,2.75,4.98,7.59,2.67,2.51,4.07,2.13,6.78,10.24
December,,,4.14,2.25,3.01,1.45,2.63,4.59,2.52,6.7,4.45,5.63,6.02,2.27,6.57,-999,2.5,1.25,6.77,6.18,3.92,5.04,3.46,,6.25,4.33,2.37,3.06,4,9.71,4.22,2.61,3.64,0.64,6.82,3.88,6.52,3.03,6.41,4.51,5.54,3.19,5.5,3.25,6.22,3.76,4.62,4.61,5.58,9.88,3.57,11.01,4.12,1.9,7.82,6.55,6.19,7.08,5.46,12.12,7.17
Total,,,32.37,52.93,34.8,33.05,41.24,40.17,35.84,41.86,43.17,38,49.61,33.15,40.91,35.59,37.74,28.01,44.74,31.58,48.74,34.81,38.11,,52.97,49.29,49.89,60.73,74.43,48.23,58.89,58.5,48.66,36.1,46.15,56.29,51.11,40.88,65.13,57.53,51.54,46.78,51.02,59.01,64.25,51.38,62.75,47.85,53.84,54.54,63.65,64.48,47.28,36.2,58.25,33.13,62.07,65.79,64.39,49.45,64.59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912 Jan/Feb bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915 Mar/Apr and Nov/Dec bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Feb/Mar bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917 Jan-Apr bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Jan-Mar bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
