GANTON WILLERBY WOLD HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TA012763,Long,-0.451,Lat,54.173,Elevation,565,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3406/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959
November,3.80,0.85,2.77,1.51,3.84,1.77,3.92,3.14,3.01,2.89,2.47,3.18,2.84,1.51,2.56,3.85,4.85,3.07,2.81,2.61,3.07,3.22,3.24,1.03,2.39,3.61,1.50,6.06,2.20,0.60,5.19,4.72,5.82,4.86,2.30,4.92,1.59,0.65,2.61,0.49,3.85
December,3.13,2.67,1.62,2.73,2.93,2.15,3.58,1.10,2.07,1.04,3.89,1.44,1.45,1.39,1.12,4.36,3.10,1.74,5.20,3.64,2.49,2.73,0.48,2.06,1.26,2.67,1.15,3.28,1.73,2.39,2.35,3.32,2.33,2.13,0.83,1.90,2.08,2.34,1.60,3.37,4.47
Total,,28.73,19.17,30.16,30.43,29.79,27.58,24.79,32.62,27.09,19.18,31.33,31.31,25.03,24.94,27.26,28.68,31.35,35.08,30.28,31.76,28.41,27.58,24.58,22.65,27.25,24.24,31.64,23.63,25.57,21.42,29.78,34.29,27.90,22.48,29.15,19.19,26.89,23.24,26.29,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_20_pt1/216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_23_pt1/135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_23_pt1/136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_19_pt1/278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_22_pt1/135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_20_pt1/226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# New gauge commissioned August 1930, its readings are used above from January 1931 onwards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# August-December 1930 readings from the new gauge are available but not included.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Readings for several months are estimates:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# .. May 1939, January 1940, January-March 1942, February-March 1947, February-March 1956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# .. August-September 1945 readings are recorded as apportioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
