BOWLAND FOREST HIGHER SALTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD617622,Long,-2.586531,Lat,54.054323,Elevation,1014,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
December,,,4.23,3.4,6.22,6.77,3.31,1.91,7.43,6.5,3.86,8.96,6.9,4.13,10.26,3.92,1.46,1.71,3.74,12.03,6.25,,4.36,0.76,9.09,4.05,8.5,3.31,6.62,5.82,7.43,5.35,6.26,4.1,6.42,6.12,6.2,,,9.15,1.9,,6.1,3.3,10.75,7.95,7.3,6.75,5.55,11.4,6.78
Total,,,,41.56,42.67,40.16,45.22,38.96,47.66,40.41,43.44,46.17,48.93,62.09,50.99,45.27,60.65,55.91,73.69,,57.85,,57.28,42.36,60.83,64.8,56.68,46.68,65.63,,,,,71.72,75.98,62.69,,,,60.5,59.45,,,51.85,89.1,45.2,53,64.3,64.15,46.47,64.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Mar 1.23; July 4.13 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1931 Aug 2.86, Sept 2.35, Nov 7.14, Dec 2.8 ""allocated""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1939 Jun 3.98, July 6.67, Aug 2.66, Oct 3.67, Nov 4.82 and total 52.28 all estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan 3.5, Feb 3.1 and total 58.89 all estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1951 Feb 6.22, Oct 8.26 adjusted from maps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1952 Jan 5.76, Feb 2 apportioned; Mar adjusted but total ok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1947 Feb 1.2. Mar 8, Apr 5.3, May 4.3, July 5.25, Nov 7, Dec 3.5, total 50.05 all estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1948 Jan 10.9, Mar 4.80, Dec 6.25, total 66.90 all part estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
