MONTROSE MIX - GOLF LINKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO724582,Long,-2.452494,Lat,56.714667,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,3.45,2.9,1.57,3.98,2.02,2.24,1.22,2.82,1.75,0.86,4.78,1.9,2.17,3.59,3.08,5.18,1,2.19,0.87,4.1,1.05,0.7,3.09,3.14,5.71,3.39,0.37,1.09,2.43,1.08,5.83,1.77,0.88,3.28,2.82,6.24,1.72,2.23,,,,,,,
December,,,,,,,3.93,0.9,1.31,4.87,3.31,0.88,1.25,3.24,2.79,1.87,0.27,2.07,2.48,4.38,3.06,1.04,1.98,1.26,4.07,2.17,1.71,3.5,2.63,1.1,1.78,0.73,2.17,0.88,2.52,4.33,3.12,1.92,3.17,1.51,1.63,1.41,1.9,2.92,,,,,,,
Total,,,,,,,,19.81,26.13,25.45,25.2,18.03,22.59,29.04,31.95,23.05,31.91,30.12,29.35,26,28.02,30.49,24.83,19.48,27.7,27.76,22.31,33.13,25.5,26.32,28.21,,23.02,22.18,23.66,33.71,28.43,25.18,29.03,21.79,25.04,29.43,21.73,22.01,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 1942 and Mar 1947 readings are noted as being corrected for snow, these readings have been kept",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Met Office records:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_27_pt1-page-282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_32_pt1-page-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_26_pt1-page-204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_31_pt1-page-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_28_pt1-page-326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
