GAMESHOPE LOCH EDINBURGH W.W. NO 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT130163,Long,-3.376443,Lat,55.432835,Elevation,1860,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,Station no,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
November,,,,,,,2.77,6.61,7.5,12.67,7.13,3.42,6.87,4.3,2.45,7.75,6.48,6.19,5.3,2.88,3.55,10.49,4.99,7.32,9.08,4.05,10.7,7.7,7.1,5.9,4.84,3.98,4.2,5.45,5.6,2.25,8,7.3,11.39,12.46,7.14,14.95,5.05,4.05,2.43,7.8,6.72,1.53,14.19,11.93,8.55,10.57,2.22,3.85,9.12,0.72,14.77,7.28,6,6.67,6.15
December,,,,,,,10.28,15.4,9.7,2.42,15.57,4,7.74,5.2,5.5,5.07,2.13,7.99,5.41,7.33,7.71,14.42,15.18,5.33,13.41,12.96,7,3.2,7.9,11.33,9.14,8.58,7.5,6.73,18.3,5.67,2.3,2.95,5.6,11.79,6,7.5,15.9,1.9,14.75,3.95,11.7,5.02,7.09,3,6.3,3.92,12,4.37,8.5,6.03,4.6,2.87,10.95,8.08,2.8
Total,,,,,,,67.65,83.76,65.22,70.72,74.68,55.24,50.46,98.23,64.19,59.16,61.28,70.65,62.59,67.73,69.32,76.2,81.36,77.81,78.97,60.29,89.17,65.42,79.25,58.3,82.69,69.52,68.47,81.35,83.05,61.52,72.39,78.3,96.05,70.6,81.32,76.29,83.56,54.82,89.1,62.67,68.47,61.74,96.74,70.11,58.84,60.78,73.49,76.16,63.41,67.78,73.63,71.37,80.98,66.35,75.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_23_pt1-page-080.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ERROR_TYRain_1900-1909_27_pt1-page-106.csv CORRECTION 1903 July value=0.51 and total 1906 has been mis-transcribed, it should be 61.28(JacsHu)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-182.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-128.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-012.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_28_pt1-page-147.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
