GLENEDRA LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IC705005,Long,-6.903129,Lat,54.847478,Elevation,950,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,9.35,6.65,5.64,6.73,4.92,3.24,5.38,5.29,4.31,9.02,6.26,8.09,7.95,7.69,8.57,4.83,2.31,1.96,8.08,6.95,2.52,11.14,8.66,7.71,9.38,1.86,5.43,7.46,0.91,5.91,8.19,3.8,5.37,5,9.48,4.64,5.74,8.54,3.94,4,1.97,2.35,9.12,6.2
December,,,,,,,,4.69,7.15,9.94,6.13,7.99,5.57,5.73,7.68,6.52,2.81,2.63,7.03,11.41,7.66,4.71,8.48,3.46,8.56,5.68,7.06,3.58,6.65,6.4,7.3,5.26,8.91,4.64,7.43,6.65,7.4,4.08,9.5,9.4,6.1,7.76,5.91,4.76,7.81,7.54,6.15,7.64,8.18,10.35,5.8
Total,,,,,,,,,63.98,52.61,63.21,51.09,50.15,66.23,59.96,59.23,61.27,60.75,76.48,60.63,64.82,62.69,58.52,47.79,66.11,61.66,61.21,54.12,70.08,58.51,60.09,52.97,69.34,62.53,63.04,58.25,62.31,58.87,62.84,58.15,68.56,57.16,53.01,48.1,69.09,50.74,52.11,59.08,64.64,55.93,66.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all of 1916 and 1917 Jan-April records notes ' from elsewhere',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records starts (#) May 1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Feb transcription eror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 July-Oct estimated by ref to other stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1944 Mar amended, July estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan/Feb adjusted for snow; June estimated when gauge destroyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 July part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1947 Jan adjusted, Feb estimated for snow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Jan and Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Jan and Feb amended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Aug part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Jan and Feb amended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Mar estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
