RINGSTONE RES. (OLD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE049177,Long,-1.927335,Lat,53.655773,Elevation,990,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
November,,,5.32,4.73,1.25,2.97,2.93,2.86,8.92,1.49,,,,,,,,,,2.09,,,,,,,,,,,4.27,5.83,3.42,5.09,6.43,2.58,4.51,4.36,2.37,4.21,2.33,2.31,2.69,6.63,2.61,2.92,5.84,5.89,7.37,9.05,5.58,7.68,,,,,,,,,
December,,,4.58,2.35,4.65,2.1,5.42,3.15,2.95,3.09,,,,,,,,,,3.25,,,,,,,,,,,5.16,6.56,6.56,3,8.57,8.98,3.07,2.12,8.17,7.27,4.84,7.43,5.58,3.87,6.74,4.73,1.52,1.77,3.26,8.5,3.74,2.55,,,,,,,,,
Total,,,46.55,40.05,31.81,35.14,46.64,27.69,38.13,36.59,39.59,49.45,42.79,35.84,,41.44,42.3,44.53,41.98,42.9,46.9,36.54,,,,,,,,,42.93,39.04,53.73,38.93,46.95,42.53,47.98,38.13,52.91,41.84,54.04,39.51,46.99,51.46,46.48,45.02,41.1,46.04,51.78,38.69,52.42,53.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1880-1889_10_pt1-page-122.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_17_pt1-page-068.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_21_pt1-page-124.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1910-1919_19_pt1-page-221.csv June 1919=1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_22_pt1-page-076.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_19_pt1-page-022.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
